7/15/2009,221.4675,302.225,West,NV,Technology,Telephones and Communication,Corporate
2/7/2011,3900.531,1144.629,Central,TX,Technology,Telephones and Communication,Corporate
2/7/2011,248.42,58.81,Central,TX,Office Supplies,"Scissors, Rulers and Trimmers",Corporate
11/29/2010,701.16,4.556,East,OH,Office Supplies,Binders and Binder Accessories,Corporate
7/25/2010,1818.76,618.95,East,OH,Furniture,Office Furnishings,Home Office
7/25/2010,4322.26,843.12,East,OH,Office Supplies,Storage & Organization,Home Office
10/23/2010,1955.0765,470.826,Central,IL,Technology,Telephones and Communication,Small Business
2/10/2009,104.46,42.26,South,FL,Technology,Office Machines,Corporate
2/16/2012,101.9,40.52,South,LA,Office Supplies,Labels,Corporate
2/16/2012,187.33,57.33,South,LA,Furniture,Office Furnishings,Corporate
2/16/2012,259.17,66.47,South,LA,Office Supplies,"Scissors, Rulers and Trimmers",Corporate
2/16/2012,4697.032,1263.006,South,LA,Technology,Telephones and Communication,Corporate
10/28/2011,1515,219.0365,West,ID,Office Supplies,Binders and Binder Accessories,Small Business
8/24/2009,217.93,29.02,Central,IL,Office Supplies,Paper,Corporate
1/21/2009,1251.18,1228.28,East,OH,Furniture,Tables,Small Business
2/1/2011,13.42,1.26,South,LA,Office Supplies,Labels,Home Office
6/9/2011,254.76,109.88,Central,IL,Furniture,Office Furnishings,Home Office
1/27/2012,320.57,27.95,South,LA,Technology,Computer Peripherals,Corporate
4/8/2009,161.02,32.1895,Central,MN,Office Supplies,Binders and Binder Accessories,Home Office
8/18/2012,169.354,84.139,East,OH,Technology,Telephones and Communication,Consumer
3/26/2009,4520.6,1944.38,South,VA,Office Supplies,Appliances,Consumer
3/26/2009,225.25,7.59,South,VA,Office Supplies,Binders and Binder Accessories,Consumer
9/26/2009,539.66,147.08,South,GA,Office Supplies,Paper,Corporate
8/21/2010,215.52,0.89,West,CO,Furniture,Office Furnishings,Small Business
8/21/2010,10.46,75.83,West,CO,Office Supplies,Rubber Bands,Small Business
8/29/2012,2643.15,500.08,East,VT,Furniture,Tables,Home Office
9/24/2011,1298.29,11.36,West,CA,Technology,Computer Peripherals,Home Office
9/24/2011,19.34,91.31,West,CA,Office Supplies,Paper,Home Office
9/24/2011,590.32,542.33,West,CA,Office Supplies,Pens & Art Supplies,Home Office
9/24/2011,4245.93,626.45,West,CA,Furniture,Tables,Home Office
7/29/2011,589.78,225.2585,West,OR,Office Supplies,Binders and Binder Accessories,Small Business
8/22/2010,7512.03,2017.64,Central,MO,Office Supplies,Appliances,Corporate
8/28/2010,677.9,196.36,East,VT,Technology,Computer Peripherals,Corporate
10/3/2012,6573.75,1197.05,East,PA,Technology,Office Machines,Corporate
11/23/2012,6806.66,801.72,Central,IL,Furniture,Chairs & Chairmats,Corporate
11/23/2012,891.61,328.36,Central,IL,Furniture,Chairs & Chairmats,Corporate
11/23/2012,165.04,112.44,Central,IL,Technology,Computer Peripherals,Corporate
4/20/2011,43.29,0.36,West,WA,Furniture,Office Furnishings,Small Business
8/18/2012,679.95,93.3,Central,MN,Office Supplies,Pens & Art Supplies,Corporate
8/18/2012,1579.56,699.64,Central,MN,Office Supplies,Paper,Corporate
10/18/2010,109.78,43.77,Central,TX,Office Supplies,Labels,Consumer
8/1/2012,4648.64,1777.67,South,VA,Technology,Computer Peripherals,Small Business
3/20/2011,306.13,87.601,East,ME,Office Supplies,Binders and Binder Accessories,Home Office
6/1/2010,13.5,7.9,South,NC,Office Supplies,Pens & Art Supplies,Corporate
6/1/2010,540.64,13.89,South,NC,Office Supplies,Storage & Organization,Corporate
5/1/2009,789.01,539.59,Central,IL,Office Supplies,Storage & Organization,Corporate
5/6/2010,128.86,1326.29,East,ME,Office Supplies,Paper,Home Office
5/6/2010,3249.09,42.81,East,VT,Office Supplies,Storage & Organization,Home Office
5/11/2012,97.57,27.31,Central,IL,Furniture,Office Furnishings,Corporate
5/11/2012,110.32,32.65,Central,IL,Office Supplies,"Scissors, Rulers and Trimmers",Corporate
11/5/2011,337.2035,120.934,West,WA,Technology,Telephones and Communication,Consumer
8/5/2009,4054.058,914.193,Central,MI,Technology,Telephones and Communication,Home Office
11/15/2012,225.09,64.141,East,PA,Office Supplies,Binders and Binder Accessories,Home Office
8/26/2012,990.67,365.32,West,AZ,Office Supplies,Storage & Organization,Corporate
6/27/2011,1463.42,350.82,West,CA,Office Supplies,Appliances,Corporate
10/15/2010,321.68,235.56,Central,IL,Office Supplies,Appliances,Small Business
10/15/2010,971.95,12.25,Central,IL,Office Supplies,Storage & Organization,Small Business
10/15/2010,2149.03,21.1,Central,IL,Office Supplies,Storage & Organization,Small Business
10/17/2009,112.47,46.74,South,FL,Furniture,Office Furnishings,Home Office
8/4/2010,191.43,39.4995,Central,TX,Office Supplies,Binders and Binder Accessories,Consumer
8/4/2010,1234.85,212.2,Central,TX,Office Supplies,Storage & Organization,Consumer
11/28/2011,138.71,33.16,South,LA,Furniture,Office Furnishings,Consumer
5/25/2010,302.4,134.21,East,PA,Furniture,Office Furnishings,Home Office
5/25/2010,1083.37,226.41,East,PA,Furniture,Chairs & Chairmats,Home Office
3/8/2012,105.85,44.86,Central,TX,Technology,Computer Peripherals,Home Office
3/8/2012,179.33,58.76,Central,TX,Office Supplies,Envelopes,Home Office
6/26/2011,1025.88,211.33,West,CA,Furniture,Chairs & Chairmats,Small Business
11/11/2012,378.08,175.82,Central,TX,Technology,Computer Peripherals,Corporate
11/11/2012,731.71,70.48,Central,TX,Technology,Computer Peripherals,Corporate
1/10/2009,4906.85,1907.94,Central,MN,Office Supplies,Envelopes,Corporate
1/4/2012,3531.75,572.26,South,FL,Furniture,Office Furnishings,Home Office
1/4/2012,500.5,176.22,South,FL,Technology,Office Machines,Home Office
7/27/2011,269.35,14.99,South,NC,Furniture,Office Furnishings,Consumer
7/23/2011,3671.3,455.37,Central,IL,Office Supplies,Appliances,Home Office
7/23/2011,1763.6,900.06,Central,IL,Technology,Computer Peripherals,Home Office
3/21/2012,963.45,94.03,South,TN,Technology,Computer Peripherals,Home Office
3/21/2012,4390.029,1007.487,South,TN,Technology,Telephones and Communication,Home Office
6/5/2010,43.49,21.44,West,CA,Technology,Computer Peripherals,Corporate
6/5/2010,2854.76,61.13,West,CA,Office Supplies,Storage & Organization,Corporate
8/28/2010,182.7,36.96,East,MD,Office Supplies,Binders and Binder Accessories,Consumer
8/28/2010,141.08,156.4115,East,MD,Office Supplies,Labels,Consumer
7/11/2011,403.17,147.4495,Central,IL,Office Supplies,Binders and Binder Accessories,Corporate
9/17/2009,114.87,146.51,West,CA,Office Supplies,Appliances,Corporate
9/17/2009,383.23,21.03,West,CA,Furniture,Office Furnishings,Corporate
8/11/2011,1108.366,178.308,South,KY,Technology,Telephones and Communication,Home Office
8/20/2011,68.94,32.63,South,NC,Technology,Computer Peripherals,Home Office
8/20/2011,74.04,37.04,South,NC,Office Supplies,Paper,Home Office
8/11/2010,1504.97,0.31,East,NH,Technology,Computer Peripherals,Consumer
11/7/2012,212.12,93.78,South,AR,Office Supplies,Paper,Corporate
3/9/2010,3186.77,455.42,East,MA,Office Supplies,Appliances,Corporate
9/16/2012,89.97,328.18,Central,IL,Office Supplies,Paper,Corporate
9/16/2012,456.91,23.48,Central,IL,Office Supplies,Storage & Organization,Corporate
5/19/2011,123.06,3.5,South,TN,Office Supplies,Pens & Art Supplies,Corporate
1/9/2009,64.11,116.87,East,ME,Office Supplies,Pens & Art Supplies,Small Business
1/9/2009,68.5,53.8545,West,CA,Office Supplies,Binders and Binder Accessories,Small Business
1/9/2009,145.19,4.09,West,CA,Office Supplies,Pens & Art Supplies,Small Business
11/27/2010,1390.6935,168.462,South,AL,Technology,Telephones and Communication,Corporate
11/27/2010,1017.2885,115.302,South,AL,Technology,Telephones and Communication,Corporate
9/9/2012,86.69,43.48,South,FL,Office Supplies,Paper,Consumer
5/26/2011,413.12,10.2235,Central,WI,Office Supplies,Binders and Binder Accessories,Small Business
10/19/2011,6483.42,1.85,South,AR,Furniture,Chairs & Chairmats,Small Business
10/19/2011,137.77,1590.95,South,AR,Office Supplies,Paper,Small Business
1/29/2010,734.25,160.58,South,KY,Office Supplies,Appliances,Corporate
1/16/2009,249.02,282.6125,Central,IL,Office Supplies,Binders and Binder Accessories,Corporate
1/16/2009,78.49,5.53,Central,IL,Office Supplies,Rubber Bands,Corporate
7/28/2010,15,13.74,West,NM,Office Supplies,Envelopes,Corporate
5/21/2009,355.55,166.74,West,MT,Furniture,Office Furnishings,Home Office
7/31/2011,593.62,25.19,East,OH,Office Supplies,Paper,Small Business
7/31/2011,38.52,17.34,East,OH,Office Supplies,Rubber Bands,Small Business
7/16/2010,157.26,18.84,South,FL,Technology,Computer Peripherals,Corporate
7/2/2011,2085.93,517.73,West,UT,Furniture,Bookcases,Small Business
10/22/2012,3645.12,807.29,East,MA,Office Supplies,Appliances,Corporate
10/22/2012,114.55,28.61,East,CT,Office Supplies,Paper,Corporate
8/13/2011,261.17,78.84,East,NY,Furniture,Chairs & Chairmats,Home Office
12/18/2009,1692.28,61,South,TN,Technology,Computer Peripherals,Small Business
9/6/2010,2833.19,1409.87,Central,MI,Office Supplies,Envelopes,Home Office
9/6/2010,4452.65,294.58,Central,MI,Furniture,Tables,Home Office
11/8/2009,141.59,91.09,Central,WI,Office Supplies,Appliances,Home Office
11/8/2009,2465.5015,2539.458,Central,WI,Technology,Telephones and Communication,Home Office
11/8/2009,8558.4715,13.014,Central,WI,Technology,Telephones and Communication,Home Office
11/8/2009,236.89,125.29,Central,WI,Office Supplies,Paper,Home Office
9/15/2012,321.95,275.93,Central,MI,Office Supplies,"Scissors, Rulers and Trimmers",Corporate
9/15/2012,13244.04,20.76,Central,MI,Furniture,Tables,Corporate
5/7/2011,741.49,360.18,South,KY,Office Supplies,Storage & Organization,Corporate
6/29/2009,285.06,211.54,Central,TX,Furniture,Office Furnishings,Consumer
12/18/2011,138.95,9.63,West,NM,Office Supplies,Paper,Home Office
12/18/2011,5678.5525,1727.775,West,NM,Technology,Telephones and Communication,Home Office
5/18/2010,331.53,35.97,East,MD,Technology,Computer Peripherals,Consumer
10/29/2009,187.6375,190.025,South,FL,Technology,Telephones and Communication,Small Business
7/27/2011,1193.62,304.47,Central,MI,Furniture,Chairs & Chairmats,Consumer
7/27/2011,363.23,40.58,Central,MI,Furniture,Office Furnishings,Consumer
6/25/2011,1506.8375,75.009,West,AZ,Technology,Telephones and Communication,Small Business
3/18/2009,2564.45,650.73,Central,IA,Office Supplies,Appliances,Small Business
3/18/2009,53.55,43.5,Central,IA,Office Supplies,Paper,Small Business
5/12/2011,404.54,43.99,South,VA,Furniture,Chairs & Chairmats,Small Business
5/12/2011,124.89,111.17,South,VA,Office Supplies,Paper,Small Business
9/13/2012,162.16,24.95,Central,WI,Office Supplies,Rubber Bands,Home Office
9/13/2012,15168.82,1218.64,Central,WI,Furniture,Tables,Home Office
10/28/2011,494.84,794.2,East,MD,Furniture,Office Furnishings,Small Business
10/28/2011,3443.21,205.13,East,MD,Technology,Office Machines,Small Business
7/20/2010,1196.2,23.16,East,OH,Technology,Computer Peripherals,Consumer
7/20/2010,98.55,73.77,East,OH,Furniture,Office Furnishings,Consumer
2/5/2011,17448.75,9.93,West,WA,Furniture,Tables,Consumer
10/5/2011,338.89,68.49,Central,OK,Office Supplies,Paper,Corporate
10/5/2011,362.52,45.76,Central,OK,Office Supplies,Storage & Organization,Corporate
2/16/2009,311.66,325.29,Central,TX,Office Supplies,Binders and Binder Accessories,Home Office
2/16/2009,9862.51,63.8135,Central,TX,Technology,Copiers and Fax,Home Office
6/17/2009,342.4,14.06,East,NY,Office Supplies,Appliances,Consumer
12/2/2011,450.28,14.19,East,NY,Technology,Office Machines,Corporate
3/12/2012,2853.8835,492.237,Central,MO,Technology,Telephones and Communication,Small Business
11/19/2011,1100,276.22,East,MD,Technology,Office Machines,Consumer
11/19/2011,114.94,102.24,South,FL,Office Supplies,Paper,Consumer
7/17/2009,86.7,185.34,South,AL,Furniture,Office Furnishings,Home Office
5/5/2010,506.73,25.58,West,CA,Office Supplies,Paper,Home Office
5/23/2012,1104.28,359.75,South,NC,Technology,Computer Peripherals,Corporate
12/26/2009,14567.15,3799.59,South,VA,Furniture,Chairs & Chairmats,Corporate
12/14/2012,19.81,10.39,East,MD,Office Supplies,Paper,Home Office
7/2/2011,129.27,105.15,West,CA,Office Supplies,Paper,Consumer
7/2/2011,8467.68,4217.3,West,CA,Technology,Office Machines,Consumer
12/27/2010,126.62,44.8,Central,TX,Office Supplies,Rubber Bands,Small Business
11/25/2010,1575.14,25.08,Central,TX,Technology,Computer Peripherals,Home Office
11/25/2010,187.78,160.68,Central,TX,Technology,Office Machines,Home Office
2/2/2010,77.01,92.16,West,WA,Office Supplies,Paper,Small Business
2/2/2010,111.83,461.45,West,WA,Office Supplies,Pens & Art Supplies,Small Business
2/2/2010,6552.9,19.04,West,WA,Furniture,Tables,Small Business
10/14/2012,3413.69,192.06,West,ID,Technology,Computer Peripherals,Small Business
10/14/2012,2939.6825,175.24,West,ID,Technology,Telephones and Communication,Small Business
2/18/2012,159.256,171.171,West,OR,Technology,Telephones and Communication,Small Business
10/20/2010,40.72,10.25,Central,IL,Office Supplies,Paper,Small Business
10/20/2010,113.3,37.33,Central,IL,Office Supplies,Rubber Bands,Small Business
11/25/2009,86.29,14.03,Central,TX,Office Supplies,Envelopes,Home Office
11/9/2011,240.63,117.92,Central,MO,Technology,Computer Peripherals,Consumer
7/15/2009,196.5,99.7625,Central,IN,Office Supplies,Binders and Binder Accessories,Corporate
7/15/2009,3672.89,3061.82,Central,IN,Technology,Copiers and Fax,Corporate
7/15/2009,46.97,0.01,Central,IN,Office Supplies,Pens & Art Supplies,Corporate
11/4/2010,209.63,43.53,West,WA,Office Supplies,Pens & Art Supplies,Home Office
8/30/2010,1219.19,44.37,Central,IL,Technology,Office Machines,Corporate
8/30/2010,28.68,0.12,Central,IL,Office Supplies,Pens & Art Supplies,Corporate
8/19/2012,1753.75,215.11,Central,TX,Furniture,Office Furnishings,Consumer
11/1/2012,192.33,48.54,Central,MO,Office Supplies,Pens & Art Supplies,Consumer
11/5/2009,183.22,100.89,West,CA,Furniture,Office Furnishings,Small Business
11/5/2009,68.03,29.42,West,CA,Office Supplies,Storage & Organization,Small Business
2/15/2012,5008.761,6.73,East,NH,Technology,Telephones and Communication,Corporate
2/15/2012,13.53,1601.64,East,RI,Office Supplies,Pens & Art Supplies,Corporate
1/7/2009,607.597,112.244,Central,OK,Technology,Telephones and Communication,Small Business
7/23/2010,28.75,21.13,East,OH,Technology,Computer Peripherals,Small Business
7/23/2010,75.81,31.43,East,OH,Office Supplies,Paper,Small Business
7/23/2010,259.7175,118.481,East,OH,Technology,Telephones and Communication,Small Business
11/1/2012,1103.73,189.28,West,ID,Furniture,Office Furnishings,Corporate
10/31/2010,929.81,188.41,East,NY,Furniture,Office Furnishings,Small Business
8/7/2012,20333.816,1589.39,Central,IN,Furniture,Tables,Small Business
5/20/2009,211.86,33.31,West,NV,Office Supplies,Binders and Binder Accessories,Home Office
5/20/2009,355.03,239.315,West,NV,Office Supplies,Paper,Home Office
10/10/2012,768.41,60.3755,South,KY,Office Supplies,Binders and Binder Accessories,Home Office
10/10/2012,5238.192,503.77,South,KY,Furniture,Tables,Home Office
4/18/2012,1996.16,4568.34,West,WA,Technology,Office Machines,Home Office
10/31/2010,121.624,257.411,East,VT,Furniture,Tables,Small Business
10/31/2010,934.07,147.34,East,MA,Technology,Computer Peripherals,Small Business
10/31/2010,65.467,7.5,East,RI,Technology,Telephones and Communication,Small Business
1/5/2009,1244.19,131.31,Central,IA,Furniture,Chairs & Chairmats,Corporate
7/29/2009,175.08,168.72,East,MA,Technology,Computer Peripherals,Consumer
7/29/2009,5369.46,439.62,East,ME,Furniture,Chairs & Chairmats,Consumer
12/9/2012,277.58,1698.156,West,UT,Office Supplies,Paper,Corporate
12/9/2012,4887.14,276.88,West,UT,Furniture,Tables,Corporate
12/9/2012,7195.2585,694.33,West,UT,Technology,Telephones and Communication,Corporate
12/19/2011,2638.79,2616.91,East,MD,Furniture,Tables,Small Business
3/24/2009,580.56,163.6335,Central,TX,Office Supplies,Binders and Binder Accessories,Home Office
7/18/2011,8.6,2.03,Central,MO,Office Supplies,Labels,Consumer
3/31/2011,83.89,29.5895,East,OH,Office Supplies,Binders and Binder Accessories,Consumer
9/23/2010,4620.53,1025.23,South,GA,Technology,Computer Peripherals,Corporate
2/4/2011,2502.67,198.8,South,GA,Furniture,Chairs & Chairmats,Corporate
2/2/2012,3982.21,1413.941,West,CO,Office Supplies,Binders and Binder Accessories,Corporate
2/2/2012,66.55,15.13,West,CO,Office Supplies,Pens & Art Supplies,Corporate
10/24/2010,43.96,0.2415,East,OH,Office Supplies,Binders and Binder Accessories,Corporate
10/24/2010,60.19,6.44,East,OH,Office Supplies,Envelopes,Corporate
10/8/2010,85.36,23.82,South,FL,Office Supplies,Appliances,Consumer
3/18/2011,156.09,607.257,East,MD,Office Supplies,Binders and Binder Accessories,Home Office
3/18/2011,1294.023,34.845,East,MD,Technology,Telephones and Communication,Home Office
9/15/2011,166.8,44.59,Central,SD,Office Supplies,Paper,Corporate
9/15/2011,261.38,172.35,Central,SD,Office Supplies,Paper,Corporate
6/25/2009,2780.88,595.38,Central,MI,Furniture,Office Furnishings,Consumer
5/22/2012,1361.91,312.52,East,OH,Office Supplies,Appliances,Corporate
8/19/2012,316.99,276.54,West,WA,Office Supplies,"Scissors, Rulers and Trimmers",Consumer
8/19/2012,1991.8985,88.362,West,WA,Technology,Telephones and Communication,Consumer
8/27/2009,33.76,31.99,Central,MI,Office Supplies,Binders and Binder Accessories,Corporate
8/27/2009,3537.39,232.78,Central,MI,Furniture,Chairs & Chairmats,Corporate
8/27/2009,986.24,68.9,Central,MI,Technology,Computer Peripherals,Corporate
8/27/2009,81.66,7.153,Central,MI,Office Supplies,Paper,Corporate
12/16/2011,1359.74,2373.237,East,NY,Office Supplies,Pens & Art Supplies,Consumer
12/16/2011,5228.2,691.52,East,NY,Office Supplies,Storage & Organization,Consumer
12/16/2011,7174.9435,202.33,East,NY,Technology,Telephones and Communication,Consumer
9/15/2012,126.69,3.91,East,NJ,Office Supplies,Binders and Binder Accessories,Small Business
9/15/2012,162.11,35.558,East,NJ,Office Supplies,Paper,Small Business
3/21/2010,167.53,9.568,West,CO,Office Supplies,Binders and Binder Accessories,Home Office
3/29/2012,1507.16,724.14,Central,TX,Technology,Computer Peripherals,Corporate
11/18/2011,671.75,348.84,South,FL,Technology,Computer Peripherals,Consumer
11/18/2011,9541.04,56.83,South,FL,Furniture,Tables,Consumer
11/3/2009,6865.19,1541.68,South,NC,Furniture,Tables,Corporate
2/1/2009,1697.44,523.43,Central,IN,Technology,Computer Peripherals,Corporate
7/4/2009,2017.5,762.66,Central,MN,Technology,Office Machines,Home Office
11/16/2009,540.33,59.06,South,AR,Office Supplies,Storage & Organization,Corporate
10/28/2009,367.11,116.7985,Central,WI,Office Supplies,Binders and Binder Accessories,Home Office
2/15/2009,136.24,81.77,East,NY,Office Supplies,Storage & Organization,Corporate
5/7/2010,3548.67,1280.19,Central,IL,Office Supplies,Appliances,Corporate
1/21/2009,11336.37,8.79,West,UT,Furniture,Chairs & Chairmats,Home Office
1/21/2009,354.13,1161.75,West,UT,Office Supplies,Paper,Home Office
1/21/2009,751.94,69.08,West,UT,Office Supplies,Paper,Home Office
12/16/2011,371.95,10.327,Central,TX,Office Supplies,Binders and Binder Accessories,Corporate
12/16/2011,96.07,4.36,Central,TX,Office Supplies,Envelopes,Corporate
9/9/2012,174.81,74.82,South,NC,Office Supplies,Labels,Corporate
9/9/2012,89.51,61.985,South,NC,Office Supplies,Binders and Binder Accessories,Corporate
6/21/2011,178.78,28.34,Central,IL,Furniture,Office Furnishings,Home Office
6/21/2011,175.99,77.3,South,NC,Office Supplies,Labels,Home Office
6/21/2011,221.23,45.29,South,NC,Office Supplies,Paper,Home Office
8/27/2010,3460.5625,573.057,Central,TX,Technology,Telephones and Communication,Home Office
7/7/2012,572.4325,19.437,Central,IN,Technology,Telephones and Communication,Corporate
1/17/2009,1101.28,200.53,South,TN,Office Supplies,Pens & Art Supplies,Home Office
3/27/2009,322.03,7.51,Central,IN,Technology,Computer Peripherals,Corporate
3/27/2009,2470.84,25.04,Central,IN,Furniture,Office Furnishings,Corporate
3/27/2009,15.26,82.83,Central,IN,Office Supplies,Pens & Art Supplies,Corporate
3/27/2009,5250.6625,930.987,Central,IN,Technology,Telephones and Communication,Corporate
10/26/2012,107.92,57.65,East,WV,Technology,Computer Peripherals,Small Business
10/26/2012,2151.08,179.05,East,WV,Technology,Office Machines,Small Business
10/26/2012,939.77,9.72,Central,KS,Technology,Computer Peripherals,Small Business
1/10/2011,49.74,17.7,Central,MI,Office Supplies,Labels,Corporate
3/3/2012,145.48,32.43,East,NJ,Office Supplies,Pens & Art Supplies,Home Office
3/3/2012,1638.67,48.28,West,CA,Office Supplies,Appliances,Home Office
3/3/2012,64.1,527.83,West,CA,Office Supplies,"Scissors, Rulers and Trimmers",Home Office
7/26/2012,454.58,118.75,East,NY,Office Supplies,Storage & Organization,Small Business
5/2/2011,44.56,4.81,South,VA,Office Supplies,Envelopes,Corporate
5/2/2011,152.14,26.87,South,VA,Office Supplies,Storage & Organization,Corporate
2/15/2010,86.1,60.79,West,ID,Office Supplies,Labels,Corporate
2/15/2010,298.11,32.7,West,ID,Office Supplies,Storage & Organization,Corporate
1/9/2010,29884.6,12748.86,West,CA,Technology,Copiers and Fax,Corporate
2/24/2011,11.15,227.67,East,ME,Office Supplies,Paper,Small Business
2/24/2011,2427.25,5.54,East,NJ,Technology,Computer Peripherals,Small Business
1/26/2012,1035.2,13.4,South,FL,Technology,Office Machines,Home Office
1/26/2012,74.17,767.89,South,FL,Office Supplies,Pens & Art Supplies,Home Office
9/16/2012,226.41,164.89,West,WA,Office Supplies,Paper,Consumer
12/17/2010,262.29,300.85,South,NC,Furniture,Office Furnishings,Consumer
12/17/2010,116.314,7.26,South,NC,Technology,Telephones and Communication,Consumer
9/29/2010,1663.83,484.64,Central,MO,Furniture,Bookcases,Corporate
4/14/2009,1386.65,193.58,East,CT,Furniture,Bookcases,Home Office
1/24/2009,318.31,19.06,East,NJ,Office Supplies,Appliances,Small Business
5/31/2012,16028.26,286.363,East,MD,Furniture,Tables,Consumer
5/31/2012,738.2505,600.6,East,MD,Technology,Telephones and Communication,Consumer
8/24/2012,550.68,53.69,East,NY,Furniture,Office Furnishings,Home Office
8/24/2012,120.96,134.63,East,NY,Office Supplies,Paper,Home Office
2/19/2010,15.88,11.04,South,AR,Office Supplies,Binders and Binder Accessories,Home Office
7/15/2011,5318.89,525.15,East,MD,Office Supplies,Storage & Organization,Home Office
8/5/2009,1033.93,63.41,East,VT,Office Supplies,Storage & Organization,Corporate
1/25/2011,265.35,128.69,Central,MO,Office Supplies,Paper,Home Office
2/15/2009,4846.74,875.57,West,CA,Technology,Computer Peripherals,Consumer
2/15/2009,2548.3,1689.93,West,CA,Furniture,Office Furnishings,Consumer
6/19/2010,8468.63,2819.96,Central,MN,Technology,Office Machines,Small Business
11/24/2010,6045.98,996.67,Central,IL,Furniture,Bookcases,Corporate
11/12/2011,5979.84,1779.01,West,CA,Furniture,Chairs & Chairmats,Small Business
11/12/2011,175.76,80.36,West,CA,Office Supplies,Labels,Small Business
11/21/2010,2569.6265,398.007,East,NY,Technology,Telephones and Communication,Corporate
8/3/2010,368.0245,218.812,East,NJ,Technology,Telephones and Communication,Corporate
4/27/2012,56.695,70.972,Central,IL,Technology,Telephones and Communication,Corporate
2/13/2012,402.49,961.5035,South,NC,Office Supplies,Binders and Binder Accessories,Small Business
2/13/2012,1754.29,41.7945,South,NC,Office Supplies,Binders and Binder Accessories,Small Business
8/28/2012,1350.531,221.184,Central,IL,Technology,Telephones and Communication,Corporate
11/20/2009,87.21,0.15,West,ID,Technology,Computer Peripherals,Consumer
11/20/2009,50.19,96.54,West,ID,Office Supplies,Paper,Consumer
3/12/2009,1388.91,229.87,East,NY,Technology,Computer Peripherals,Small Business
3/12/2009,1806.65,599.04,East,NY,Technology,Office Machines,Small Business
1/6/2010,113.8,53.67,South,FL,Office Supplies,Binders and Binder Accessories,Small Business
1/6/2010,480.13,84.0765,South,FL,Furniture,Office Furnishings,Small Business
12/10/2011,7341.96,764.95,Central,TX,Furniture,Chairs & Chairmats,Consumer
4/15/2009,3291.13,925.95,South,MS,Office Supplies,Appliances,Consumer
4/15/2009,736.96,34.29,South,MS,Furniture,Office Furnishings,Consumer
6/19/2012,420.76,626.08,West,CA,Office Supplies,Binders and Binder Accessories,Home Office
6/19/2012,1676.46,56.212,West,CA,Furniture,Chairs & Chairmats,Home Office
6/19/2012,145.66,28.89,West,CA,Office Supplies,Pens & Art Supplies,Home Office
6/25/2009,7381.19,2998.88,Central,MO,Office Supplies,Appliances,Corporate
11/30/2011,24.2,127.854,East,NJ,Office Supplies,Pens & Art Supplies,Home Office
11/30/2011,524.212,5.2,East,ME,Technology,Telephones and Communication,Home Office
11/3/2011,466.35,159.25,South,AR,Furniture,Office Furnishings,Home Office
6/24/2010,108.21,50.02,Central,NE,Office Supplies,Paper,Home Office
3/20/2010,10462.54,1402.68,West,WA,Furniture,Tables,Home Office
3/31/2012,480.39,144.66,Central,MI,Furniture,Office Furnishings,Corporate
1/19/2012,66.92,23.29,South,FL,Office Supplies,Storage & Organization,Small Business
4/22/2011,11904.55,3909.33,Central,MI,Technology,Office Machines,Small Business
5/11/2009,203.35,36.9,West,CA,Office Supplies,Appliances,Consumer
5/11/2009,44.52,90.5855,West,CA,Office Supplies,Binders and Binder Accessories,Consumer
5/11/2009,58.9,1605.73,West,CA,Office Supplies,Storage & Organization,Consumer
5/11/2009,602.4205,10.98,West,CA,Technology,Telephones and Communication,Consumer
3/27/2009,1736.26,505.76,East,PA,Furniture,Chairs & Chairmats,Corporate
7/21/2009,1786.04,924.991,South,SC,Office Supplies,Binders and Binder Accessories,Home Office
7/31/2011,100.4,47.3,Central,IL,Office Supplies,Paper,Corporate
7/31/2011,327.15,11.94,Central,IL,Office Supplies,"Scissors, Rulers and Trimmers",Corporate
4/27/2012,945.36,219.85,Central,MO,Office Supplies,Envelopes,Consumer
2/10/2012,37.22,2.76,South,VA,Office Supplies,Pens & Art Supplies,Small Business
10/6/2012,30.51,17.68,Central,IL,Office Supplies,Pens & Art Supplies,Corporate
10/6/2012,127.8,30.48,Central,IL,Office Supplies,Storage & Organization,Corporate
8/2/2012,1776.96,589.58,West,CA,Furniture,Bookcases,Small Business
8/2/2012,3642.14,103.11,West,CA,Furniture,Bookcases,Small Business
8/2/2012,2982.5,197.06,West,CA,Furniture,Tables,Small Business
1/4/2011,600.22,27.86,South,KY,Office Supplies,"Scissors, Rulers and Trimmers",Corporate
10/19/2012,269.28,113.63,Central,TX,Office Supplies,Labels,Small Business
6/14/2010,125.9,5.85,East,MD,Office Supplies,Paper,Consumer
9/18/2012,762.2,31.27,West,ID,Office Supplies,Binders and Binder Accessories,Home Office
9/18/2012,235.45,8.82,West,ID,Office Supplies,Paper,Home Office
9/18/2012,161.87,16.5665,South,FL,Office Supplies,Paper,Home Office
9/25/2010,117.78,310.572,Central,OK,Office Supplies,Paper,Consumer
9/25/2010,2463.2405,20.82,Central,OK,Technology,Telephones and Communication,Consumer
12/2/2011,267.06,13.21,East,OH,Furniture,Office Furnishings,Corporate
12/2/2011,449.79,96.95,East,OH,Office Supplies,Paper,Corporate
8/13/2010,45.38,105.094,South,FL,Office Supplies,Pens & Art Supplies,Corporate
8/13/2010,163.3105,1.97,South,FL,Technology,Telephones and Communication,Corporate
